BIBLIOTECA;MÉTODO;EXCEÇÃO;#ISSUES;#REPOSITÓRIOS;#STACKTRACES
activiti-engine-5.18.0.jar;org.activiti.engine.impl.cmd.AbstractSetProcessDefinitionStateCmd.execute;org.activiti.engine.ActivitiException;1;1;1
activiti-engine-5.18.0.jar;org.activiti.engine.impl.cmd.AbstractSetProcessInstanceStateCmd.execute;org.activiti.engine.ActivitiException;1;1;1
activiti-engine-5.18.0.jar;org.activiti.engine.impl.interceptor.CommandContextInterceptor.execute;org.activiti.engine.ActivitiException;2;1;2
activiti-engine-5.18.0.jar;org.activiti.engine.impl.interceptor.LogInterceptor.execute;org.activiti.engine.ActivitiException;2;1;2
activiti-engine-5.18.0.jar;org.activiti.engine.impl.persistence.entity.TaskEntity.setExecutionVariables;org.activiti.engine.ActivitiException;1;1;1
activiti-engine-5.18.0.jar;org.activiti.engine.impl.persistence.entity.VariableScopeImpl.createVariableLocal;org.activiti.engine.ActivitiException;1;1;1
activiti-engine-5.18.0.jar;org.activiti.engine.impl.persistence.entity.VariableScopeImpl.setVariable;org.activiti.engine.ActivitiException;1;1;1
activiti-engine-5.18.0.jar;org.activiti.engine.impl.persistence.entity.VariableScopeImpl.setVariables;org.activiti.engine.ActivitiException;1;1;1
activiti-engine-5.18.0.jar;org.activiti.engine.impl.pvm.runtime.AtomicOperationActivityExecute.execute;org.activiti.engine.impl.pvm.PvmException;1;1;1
activiti-engine-5.18.0.jar;org.activiti.engine.impl.RepositoryServiceImpl.suspendProcessDefinitionById;org.activiti.engine.ActivitiException;1;1;1
activiti-engine-5.18.0.jar;org.activiti.engine.impl.TaskServiceImpl.complete;org.activiti.engine.ActivitiException;1;1;1
activiti-engine-5.18.0.jar;org.activiti.engine.impl.variable.DefaultVariableTypes.findVariableType;org.activiti.engine.ActivitiException;1;1;1
amqp-client-3.0.4.jar;com.rabbitmq.client.impl.AMQChannel.ensureIsOpen;com.rabbitmq.client.AlreadyClosedException;3;3;8
amqp-client-3.0.4.jar;com.rabbitmq.client.impl.AMQChannel.exnWrappingRpc;com.rabbitmq.client.AlreadyClosedException;1;1;5
amqp-client-3.0.4.jar;com.rabbitmq.client.impl.AMQChannel.processShutdownSignal;com.rabbitmq.client.AlreadyClosedException;2;2;2
amqp-client-3.0.4.jar;com.rabbitmq.client.impl.AMQChannel.rpc;com.rabbitmq.client.AlreadyClosedException;1;1;5
amqp-client-3.0.4.jar;com.rabbitmq.client.impl.AMQChannel.transmit;com.rabbitmq.client.AlreadyClosedException;2;2;3
amqp-client-3.0.4.jar;com.rabbitmq.client.impl.ChannelN.basicNack;com.rabbitmq.client.AlreadyClosedException;1;1;2
amqp-client-3.0.4.jar;com.rabbitmq.client.impl.ChannelN.basicReject;com.rabbitmq.client.AlreadyClosedException;1;1;1
amqp-client-3.0.4.jar;com.rabbitmq.client.impl.ChannelN.close;com.rabbitmq.client.AlreadyClosedException;2;2;2
amqp-client-3.0.4.jar;com.rabbitmq.client.impl.ChannelN.close;com.rabbitmq.client.ShutdownSignalException;1;1;1
amqp-client-3.0.4.jar;com.rabbitmq.client.impl.ChannelN.close;java.lang.IllegalStateException;1;1;1
amqp-client-3.0.4.jar;com.rabbitmq.client.impl.ChannelN.processAsync;com.rabbitmq.client.ShutdownSignalException;2;2;3
amqp-client-3.0.4.jar;com.rabbitmq.client.impl.ChannelN.queueBind;com.rabbitmq.client.AlreadyClosedException;1;1;5
amqp-client-3.0.4.jar;com.rabbitmq.client.impl.DefaultExceptionHandler.handleConsumerException;com.rabbitmq.client.ShutdownSignalException;1;1;1
ant-1.7.0.jar;org.apache.tools.ant.helper.DefaultExecutor.executeTargets;java.lang.IllegalStateException;2;2;2
ant-1.7.0.jar;org.apache.tools.ant.helper.DefaultExecutor.executeTargets;java.lang.StringIndexOutOfBoundsException;1;1;1
ant-1.7.0.jar;org.apache.tools.ant.helper.DefaultExecutor.executeTargets;org.sonar.api.utils.SonarException;1;1;1
ant-1.7.0.jar;org.apache.tools.ant.helper.SingleCheckExecutor.executeTargets;java.lang.RuntimeException;1;1;5
ant-1.7.0.jar;org.apache.tools.ant.launch.Launcher.main;java.lang.IllegalStateException;2;2;2
ant-1.7.0.jar;org.apache.tools.ant.launch.Launcher.main;java.lang.StringIndexOutOfBoundsException;1;1;1
ant-1.7.0.jar;org.apache.tools.ant.Main.startAnt;java.lang.IllegalStateException;2;2;2
ant-1.7.0.jar;org.apache.tools.ant.Main.startAnt;java.lang.StringIndexOutOfBoundsException;1;1;1
ant-1.7.0.jar;org.apache.tools.ant.ProjectHelper.addLocationToBuildException;java.lang.RuntimeException;1;1;4
ant-1.7.0.jar;org.apache.tools.ant.Target.performTasks;java.lang.IllegalStateException;2;2;2
ant-1.7.0.jar;org.apache.tools.ant.Target.performTasks;java.lang.RuntimeException;1;1;6
ant-1.7.0.jar;org.apache.tools.ant.Target.performTasks;java.lang.StringIndexOutOfBoundsException;1;1;1
ant-1.7.0.jar;org.apache.tools.ant.Target.performTasks;org.sonar.api.utils.SonarException;1;1;1
ant-1.7.0.jar;org.apache.tools.ant.Task.perform;java.lang.IllegalStateException;2;2;2
ant-1.7.0.jar;org.apache.tools.ant.Task.perform;java.lang.RuntimeException;1;1;6
ant-1.7.0.jar;org.apache.tools.ant.Task.perform;java.lang.StringIndexOutOfBoundsException;1;1;1
ant-1.7.0.jar;org.apache.tools.ant.Task.perform;org.sonar.api.utils.SonarException;1;1;1
ant-1.7.0.jar;org.apache.tools.ant.UnknownElement.execute;java.lang.IllegalArgumentException;1;1;1
ant-1.7.0.jar;org.apache.tools.ant.UnknownElement.execute;java.lang.IllegalStateException;2;2;2
ant-1.7.0.jar;org.apache.tools.ant.UnknownElement.execute;java.lang.RuntimeException;2;2;7
ant-1.7.0.jar;org.apache.tools.ant.UnknownElement.execute;java.lang.StringIndexOutOfBoundsException;1;1;1
ant-1.9.6.jar;org.apache.tools.ant.Main.startAnt;java.lang.IllegalStateException;2;2;2
ant-1.9.6.jar;org.apache.tools.ant.Main.startAnt;java.lang.StringIndexOutOfBoundsException;1;1;1
argparse4j-0.4.3.jar;net.sourceforge.argparse4j.helper.TextHelper.printHelp;java.util.UnknownFormatConversionException;1;1;1
argparse4j-0.4.3.jar;net.sourceforge.argparse4j.impl.action.HelpArgumentAction.run;java.util.UnknownFormatConversionException;1;1;1
argparse4j-0.4.3.jar;net.sourceforge.argparse4j.internal.ArgumentImpl.printHelp;java.util.UnknownFormatConversionException;1;1;1
argparse4j-0.4.3.jar;net.sourceforge.argparse4j.internal.ArgumentImpl.run;java.util.UnknownFormatConversionException;1;1;1
argparse4j-0.4.3.jar;net.sourceforge.argparse4j.internal.ArgumentParserImpl.parseArgs;java.util.UnknownFormatConversionException;1;1;1
argparse4j-0.4.3.jar;net.sourceforge.argparse4j.internal.ArgumentParserImpl.printHelp;java.util.UnknownFormatConversionException;1;1;1
args4j-2.0.29.jar;org.kohsuke.args4j.CmdLineParser.parseArgument;java.lang.IllegalArgumentException;1;1;1
asm-debug-all-5.0.2.jar;org.objectweb.asm.ClassReader.accept;java.util.NoSuchElementException;2;1;2
assertj-core-1.7.0.jar;org.assertj.core.api.AbstractIterableAssert.containsOnlyOnce;java.lang.IllegalArgumentException;1;1;1
assertj-core-1.7.0.jar;org.assertj.core.internal.StandardComparisonStrategy.isGreaterThan;java.lang.IllegalArgumentException;1;1;1
astyanax-cassandra-1.56.48.jar;com.netflix.astyanax.AbstractColumnListMutation.putColumn;java.lang.IllegalArgumentException;1;1;1
astyanax-cassandra-1.56.48.jar;com.netflix.astyanax.AbstractColumnListMutation.putEmptyColumn;java.lang.IllegalArgumentException;1;1;1
astyanax-cassandra-1.56.48.jar;com.netflix.astyanax.mapping.Mapping.fillMutation;java.lang.UnsupportedOperationException;1;1;1
astyanax-cassandra-1.56.48.jar;com.netflix.astyanax.serializers.AbstractSerializer.fromBytes;java.lang.IllegalArgumentException;2;1;3
astyanax-cassandra-1.56.48.jar;com.netflix.astyanax.serializers.AnnotatedCompositeSerializer.fromByteBuffer;java.lang.IllegalArgumentException;2;1;3
astyanax-cassandra-1.56.48.jar;com.netflix.astyanax.serializers.AnnotatedCompositeSerializer.toByteBuffer;java.lang.IllegalArgumentException;2;1;2
astyanax-recipes-1.56.48.jar;com.netflix.astyanax.recipes.reader.AllRowsReader.call;java.lang.IllegalArgumentException;1;1;1
astyanax-recipes-1.56.48.jar;com.netflix.astyanax.recipes.reader.AllRowsReader.call;java.util.concurrent.CancellationException;1;1;1
asynchbase-1.5.0.jar;org.hbase.async.RegionClient.handleUpstream;com.stumbleupon.async.DeferredGroupException;1;1;1
asynchbase-1.5.0.jar;org.hbase.async.RegionClient.handleUpstream;org.hbase.async.NonRecoverableException;1;1;1
aws-java-sdk-1.8.9.1.jar;com.amazonaws.http.AmazonHttpClient.execute;com.amazonaws.AmazonClientException;1;1;1
aws-java-sdk-1.8.9.1.jar;com.amazonaws.http.AmazonHttpClient.execute;com.amazonaws.services.s3.model.AmazonS3Exception;1;1;1
aws-java-sdk-1.8.9.1.jar;com.amazonaws.http.AmazonHttpClient.execute;java.lang.IllegalStateException;2;2;2
aws-java-sdk-1.8.9.1.jar;com.amazonaws.http.AmazonHttpClient.execute;java.lang.RuntimeException;1;1;1
aws-java-sdk-1.8.9.1.jar;com.amazonaws.http.AmazonHttpClient.execute;javax.validation.ConstraintViolationException;1;1;1
aws-java-sdk-1.8.9.1.jar;com.amazonaws.http.AmazonHttpClient.execute;org.elasticsearch.index.gateway.IndexShardGatewaySnapshotFailedException;1;1;1
aws-java-sdk-1.8.9.1.jar;com.amazonaws.services.dynamodbv2.datamodeling.DynamoDBMapper.load;com.amazonaws.services.dynamodbv2.datamodeling.DynamoDBMappingException;1;1;1
aws-java-sdk-1.8.9.1.jar;com.amazonaws.services.s3.AmazonS3Client.doesBucketExist;com.amazonaws.services.s3.model.AmazonS3Exception;1;1;1
aws-java-sdk-1.8.9.1.jar;com.amazonaws.services.s3.AmazonS3Client.listObjects;com.amazonaws.services.s3.model.AmazonS3Exception;1;1;1
aws-java-sdk-1.8.9.1.jar;com.amazonaws.services.s3.AmazonS3Client.listObjects;java.lang.IllegalStateException;1;1;1
aws-java-sdk-1.8.9.1.jar;com.amazonaws.services.s3.AmazonS3Client.putObject;org.elasticsearch.index.gateway.IndexShardGatewaySnapshotFailedException;1;1;1
aws-java-sdk-1.8.9.1.jar;com.amazonaws.services.s3.internal.S3XmlResponseHandler.handle;java.lang.IllegalStateException;1;1;1
aws-java-sdk-core-1.10.11.jar;com.amazonaws.http.AmazonHttpClient.execute;com.amazonaws.AmazonClientException;1;1;1
aws-java-sdk-core-1.10.11.jar;com.amazonaws.http.AmazonHttpClient.execute;com.amazonaws.services.s3.model.AmazonS3Exception;1;1;1
aws-java-sdk-core-1.10.11.jar;com.amazonaws.http.AmazonHttpClient.execute;java.lang.IllegalStateException;2;2;2
aws-java-sdk-core-1.10.11.jar;com.amazonaws.http.AmazonHttpClient.execute;java.lang.RuntimeException;1;1;1
aws-java-sdk-core-1.10.11.jar;com.amazonaws.http.AmazonHttpClient.execute;javax.validation.ConstraintViolationException;1;1;1
aws-java-sdk-core-1.10.11.jar;com.amazonaws.http.AmazonHttpClient.execute;org.elasticsearch.index.gateway.IndexShardGatewaySnapshotFailedException;1;1;1
aws-java-sdk-s3-1.10.11.jar;com.amazonaws.services.s3.AmazonS3Client.doesBucketExist;com.amazonaws.services.s3.model.AmazonS3Exception;1;1;1
aws-java-sdk-s3-1.10.11.jar;com.amazonaws.services.s3.AmazonS3Client.listObjects;com.amazonaws.services.s3.model.AmazonS3Exception;1;1;1
aws-java-sdk-s3-1.10.11.jar;com.amazonaws.services.s3.AmazonS3Client.listObjects;java.lang.IllegalStateException;1;1;1
aws-java-sdk-s3-1.10.11.jar;com.amazonaws.services.s3.AmazonS3Client.putObject;org.elasticsearch.index.gateway.IndexShardGatewaySnapshotFailedException;1;1;1
blueprints-core-2.6.0.jar;com.tinkerpop.blueprints.util.ExceptionFactory.transactionAlreadyStarted;java.lang.IllegalStateException;1;1;1
blueprints-core-2.6.0.jar;com.tinkerpop.blueprints.util.wrappers.batch.BatchGraph.addEdge;com.thinkaurelius.titan.core.TitanException;1;1;1
blueprints-core-2.6.0.jar;com.tinkerpop.blueprints.util.wrappers.batch.BatchGraph.addVertex;java.lang.IllegalArgumentException;1;1;1
blueprints-core-2.6.0.jar;com.tinkerpop.blueprints.util.wrappers.batch.WritethroughGraph.addVertex;java.lang.IllegalArgumentException;1;1;1
blueprints-core-2.6.0.jar;com.tinkerpop.blueprints.util.wrappers.event.EventGraph.addVertex;java.lang.IllegalArgumentException;1;1;1
blueprints-core-2.6.0.jar;com.tinkerpop.blueprints.util.wrappers.id.IdGraph.addVertex;java.lang.IllegalArgumentException;1;1;1
bson4jackson-2.4.0.jar;de.undercouch.bson4jackson.BsonParser.nextToken;java.lang.IllegalStateException;1;1;1
bson4jackson-2.4.0.jar;de.undercouch.bson4jackson.io.LittleEndianInputStream.readUTF;java.lang.IllegalStateException;1;1;1
c3p0-0.9.1.2.jar;com.mchange.v2.beans.BeansUtils.overwriteAccessiblePropertiesFromMap;java.lang.IllegalArgumentException;1;1;1
c3p0-0.9.1.2.jar;com.mchange.v2.c3p0.DataSources.pooledDataSource;java.lang.IllegalArgumentException;1;1;1
camel-core-2.15.1.jar;org.apache.camel.component.bean.BeanProcessor.process;org.apache.camel.NoSuchBeanException;1;1;1
camel-core-2.15.1.jar;org.apache.camel.component.bean.RegistryBean.getBean;org.apache.camel.NoSuchBeanException;1;1;1
camel-core-2.15.1.jar;org.apache.camel.impl.ProducerCache.doInAsyncProducer;org.apache.camel.NoSuchBeanException;1;1;1
camel-core-2.15.1.jar;org.apache.camel.management.InstrumentationProcessor.process;org.apache.camel.NoSuchBeanException;1;1;1
camel-core-2.15.1.jar;org.apache.camel.processor.DelegateAsyncProcessor.process;org.apache.camel.NoSuchBeanException;1;1;1
camel-core-2.15.1.jar;org.apache.camel.processor.interceptor.TraceInterceptor.process;org.apache.camel.NoSuchBeanException;1;1;1
camel-core-2.15.1.jar;org.apache.camel.processor.Pipeline.process;org.apache.camel.NoSuchBeanException;1;1;1
camel-core-2.15.1.jar;org.apache.camel.processor.RedeliveryErrorHandler.process;org.apache.camel.NoSuchBeanException;1;1;1
camel-core-2.15.1.jar;org.apache.camel.processor.SendProcessor.process;org.apache.camel.NoSuchBeanException;1;1;1
camel-core-2.15.1.jar;org.apache.camel.util.AsyncProcessorHelper.process;org.apache.camel.NoSuchBeanException;1;1;1
cassandra-all-2.2.0.jar;org.apache.cassandra.config.Schema.load;java.lang.RuntimeException;1;1;1
cassandra-all-2.2.0.jar;org.apache.cassandra.db.ColumnFamilyStore.apply;java.lang.IllegalArgumentException;1;1;16
cassandra-all-2.2.0.jar;org.apache.cassandra.db.commitlog.CommitLog.recover;java.lang.IllegalArgumentException;1;1;2
cassandra-all-2.2.0.jar;org.apache.cassandra.db.commitlog.CommitLogReplayer.blockForWrites;java.lang.IllegalArgumentException;1;1;2
cassandra-all-2.2.0.jar;org.apache.cassandra.db.marshal.AbstractCompositeType.compare;java.lang.IllegalArgumentException;1;1;16
cassandra-all-2.2.0.jar;org.apache.cassandra.dht.BootStrapper.getBootstrapTokens;java.lang.RuntimeException;1;1;1
cassandra-all-2.2.0.jar;org.apache.cassandra.gms.Gossiper.doShadowRound;java.lang.RuntimeException;1;1;1
cassandra-all-2.2.0.jar;org.apache.cassandra.service.CassandraDaemon.activate;java.lang.IllegalArgumentException;1;1;2
cassandra-all-2.2.0.jar;org.apache.cassandra.service.CassandraDaemon.activate;java.lang.RuntimeException;1;1;1
cassandra-all-2.2.0.jar;org.apache.cassandra.service.CassandraDaemon.activate;java.lang.UnsupportedOperationException;1;1;1
cassandra-all-2.2.0.jar;org.apache.cassandra.service.CassandraDaemon.main;java.lang.IllegalArgumentException;1;1;2
cassandra-all-2.2.0.jar;org.apache.cassandra.service.CassandraDaemon.main;java.lang.RuntimeException;1;1;1
cassandra-all-2.2.0.jar;org.apache.cassandra.service.CassandraDaemon.main;java.lang.UnsupportedOperationException;1;1;1
cassandra-all-2.2.0.jar;org.apache.cassandra.service.StorageService.checkForEndpointCollision;java.lang.RuntimeException;1;1;1
cassandra-all-2.2.0.jar;org.apache.cassandra.service.StorageService.initServer;java.lang.RuntimeException;2;1;2
cassandra-all-2.2.0.jar;org.apache.cassandra.service.StorageService.initServer;java.lang.UnsupportedOperationException;1;1;1
cassandra-all-2.2.0.jar;org.apache.cassandra.thrift.CassandraServer.get_range_slices;java.lang.NumberFormatException;2;1;5
cassandra-all-2.2.0.jar;org.apache.cassandra.thrift.ThriftValidation.validateKeyRange;java.lang.NumberFormatException;1;1;1
cassandra-all-2.2.0.jar;org.apache.cassandra.utils.FBUtilities.waitOnFuture;java.lang.IllegalArgumentException;1;1;2
cassandra-all-2.2.0.jar;org.apache.cassandra.utils.FBUtilities.waitOnFutures;java.lang.IllegalArgumentException;1;1;2
cassandra-all-2.2.0.jar;org.apache.cassandra.utils.WrappedRunnable.run;java.lang.IllegalArgumentException;1;1;16
classworlds-1.1.jar;org.codehaus.classworlds.Launcher.main;java.lang.NumberFormatException;1;1;2
classworlds-1.1.jar;org.codehaus.classworlds.Launcher.main;java.lang.RuntimeException;1;1;6
classworlds-1.1.jar;org.codehaus.classworlds.Launcher.main;java.util.FormatFlagsConversionMismatchException;1;1;1
classworlds-1.1.jar;org.codehaus.classworlds.Launcher.main;org.hibernate.MappingException;1;1;1
common-3.6.200-v20130402-1505.jar;org.eclipse.core.runtime.Assert.isNotNull;org.eclipse.core.runtime.AssertionFailedException;7;7;8
common-3.6.200-v20130402-1505.jar;org.eclipse.core.runtime.Assert.isTrue;org.eclipse.core.runtime.AssertionFailedException;8;5;8
common-3.6.200-v20130402-1505.jar;org.eclipse.core.runtime.SafeRunner.run;java.lang.IllegalArgumentException;28;18;34
common-3.6.200-v20130402-1505.jar;org.eclipse.core.runtime.SafeRunner.run;java.lang.IllegalStateException;9;7;11
common-3.6.200-v20130402-1505.jar;org.eclipse.core.runtime.SafeRunner.run;java.lang.IndexOutOfBoundsException;2;2;2
common-3.6.200-v20130402-1505.jar;org.eclipse.core.runtime.SafeRunner.run;java.lang.NumberFormatException;2;2;2
common-3.6.200-v20130402-1505.jar;org.eclipse.core.runtime.SafeRunner.run;java.lang.RuntimeException;14;7;14
common-3.6.200-v20130402-1505.jar;org.eclipse.core.runtime.SafeRunner.run;java.lang.SecurityException;1;1;1
common-3.6.200-v20130402-1505.jar;org.eclipse.core.runtime.SafeRunner.run;java.lang.StringIndexOutOfBoundsException;3;3;3
common-3.6.200-v20130402-1505.jar;org.eclipse.core.runtime.SafeRunner.run;java.nio.BufferOverflowException;1;1;1
common-3.6.200-v20130402-1505.jar;org.eclipse.core.runtime.SafeRunner.run;java.util.InputMismatchException;1;1;1
common-3.6.200-v20130402-1505.jar;org.eclipse.core.runtime.SafeRunner.run;java.util.UnknownFormatConversionException;1;1;1
common-3.6.200-v20130402-1505.jar;org.eclipse.core.runtime.SafeRunner.run;org.eclipse.core.runtime.AssertionFailedException;8;5;8
common-3.6.200-v20130402-1505.jar;org.eclipse.core.runtime.SafeRunner.run;org.picocontainer.PicoCompositionException;1;1;1
commons-beanutils-1.9.2.jar;org.apache.commons.beanutils.converters.ConverterFacade.convert;org.apache.commons.beanutils.ConversionException;1;1;1
commons-beanutils-1.9.2.jar;org.apache.commons.beanutils.ConvertUtilsBean.convert;org.apache.commons.beanutils.ConversionException;1;1;1
commons-configuration-1.10.jar;org.apache.commons.configuration.AbstractConfiguration.getBoolean;java.util.NoSuchElementException;1;1;1
commons-configuration-1.10.jar;org.apache.commons.configuration.AbstractConfiguration.getLong;java.util.NoSuchElementException;1;1;1
commons-configuration-1.10.jar;org.apache.commons.configuration.AbstractHierarchicalFileConfiguration.setProperty;java.lang.IllegalArgumentException;1;1;1
commons-configuration-1.10.jar;org.apache.commons.configuration.HierarchicalConfiguration.setProperty;java.lang.IllegalArgumentException;1;1;1
commons-configuration-1.10.jar;org.apache.commons.configuration.tree.xpath.XPathExpressionEngine.prepareAdd;java.lang.IllegalArgumentException;1;1;1
commons-daemon-1.0.13.jar;org.apache.commons.daemon.support.DaemonLoader.load;java.lang.RuntimeException;1;1;1
commons-dbcp-1.4.jar;org.apache.commons.dbcp.DelegatingPreparedStatement.executeUpdate;org.springframework.dao.DataIntegrityViolationException;3;2;4
commons-dbcp-1.4.jar;org.apache.commons.dbcp.PoolableConnectionFactory.makeObject;java.lang.IllegalStateException;1;1;1
commons-dbcp-1.4.jar;org.apache.commons.dbcp.PoolingDataSource.getConnection;java.lang.IllegalStateException;1;1;1
commons-httpclient-3.1.jar;org.apache.commons.httpclient.MultiThreadedHttpConnectionManager.getConnectionWithTimeout;java.lang.IllegalStateException;1;1;1
commons-io-2.4.jar;org.apache.commons.io.monitor.FileAlterationMonitor.run;org.mozilla.javascript.JavaScriptException;1;1;1
commons-io-2.4.jar;org.apache.commons.io.monitor.FileAlterationObserver.checkAndNotify;org.mozilla.javascript.JavaScriptException;1;1;1
commons-lang-2.6.jar;org.apache.commons.lang.math.RandomUtils.nextInt;java.lang.IllegalArgumentException;1;1;1
commons-lang-2.6.jar;org.apache.commons.lang.Validate.notNull;java.lang.IllegalArgumentException;1;1;1
commons-logging-1.2.jar;org.apache.commons.logging.impl.Log4JLogger.info;javax.validation.ConstraintViolationException;1;1;1
commons-math-2.2.jar;org.apache.commons.math.MathRuntimeException.createIllegalArgumentException;org.apache.commons.math.MathRuntimeException;1;1;1
commons-math3-3.4.1.jar;org.apache.commons.math3.analysis.solvers.BaseAbstractUnivariateSolver.solve;org.apache.commons.math3.exception.NoBracketingException;1;1;1
commons-math3-3.4.1.jar;org.apache.commons.math3.distribution.AbstractRealDistribution.inverseCumulativeProbability;org.apache.commons.math3.exception.NoBracketingException;1;1;1
commons-pool-1.6.jar;org.apache.commons.pool.impl.GenericKeyedObjectPool.borrowObject;java.util.NoSuchElementException;2;1;2
commons-pool-1.6.jar;org.apache.commons.pool.impl.GenericObjectPool.borrowObject;java.lang.IllegalStateException;1;1;1
concurrentlinkedhashmap-lru-1.4.jar;com.googlecode.concurrentlinkedhashmap.ConcurrentLinkedHashMap.put;java.lang.IllegalArgumentException;1;1;2
concurrentlinkedhashmap-lru-1.4.jar;com.googlecode.concurrentlinkedhashmap.ConcurrentLinkedHashMap.putIfAbsent;java.lang.IllegalArgumentException;1;1;2
config-1.2.1.jar;com.typesafe.config.impl.SimpleConfig.checkValid;com.typesafe.config.ConfigException;2;1;2
config-1.2.1.jar;com.typesafe.config.impl.SimpleConfig.getConfigList;com.typesafe.config.ConfigException;1;1;1
config-1.2.1.jar;com.typesafe.config.impl.SimpleConfig.getList;com.typesafe.config.ConfigException;1;1;1
config-1.2.1.jar;com.typesafe.config.impl.SimpleConfig.getObjectList;com.typesafe.config.ConfigException;2;2;2
config-1.2.1.jar;com.typesafe.config.impl.SimpleConfig.getString;com.typesafe.config.ConfigException;1;1;1
config-1.2.1.jar;com.typesafe.config.impl.SimpleConfig.resolve;com.typesafe.config.ConfigException;1;1;1
cssparser-0.9.17.jar;com.steadystate.css.parser.AbstractSACParser.parseSelectors;com.steadystate.css.sac.TestCSSParseException;1;1;1
cssparser-0.9.17.jar;com.steadystate.css.parser.CSSOMParser.parseSelectors;com.steadystate.css.sac.TestCSSParseException;1;1;1
cssparser-0.9.17.jar;com.steadystate.css.parser.SACParserCSS21.attrib;com.steadystate.css.sac.TestCSSParseException;1;1;1
cssparser-0.9.17.jar;com.steadystate.css.parser.SACParserCSS21.selector;com.steadystate.css.sac.TestCSSParseException;1;1;1
cssparser-0.9.17.jar;com.steadystate.css.parser.SACParserCSS21.selectorList;com.steadystate.css.sac.TestCSSParseException;1;1;1
cssparser-0.9.17.jar;com.steadystate.css.parser.SACParserCSS21.simpleSelector;com.steadystate.css.sac.TestCSSParseException;1;1;1
curator-recipes-2.7.1.jar;org.apache.curator.framework.recipes.cache.EventOperation.invoke;java.lang.IllegalArgumentException;1;1;2
datanucleus-core-3.2.10.jar;org.datanucleus.enhancer.DataNucleusEnhancer.enhance;org.datanucleus.exceptions.ClassNotResolvedException;1;1;3
datanucleus-core-3.2.10.jar;org.datanucleus.query.evaluator.AbstractExpressionEvaluator.evaluate;org.datanucleus.exceptions.NucleusUserException;1;1;1
datanucleus-core-3.2.10.jar;org.datanucleus.query.expression.DyadicExpression.evaluate;org.datanucleus.exceptions.NucleusUserException;1;1;1
datanucleus-core-3.2.10.jar;org.datanucleus.query.expression.Expression.evaluate;org.datanucleus.exceptions.NucleusUserException;1;1;1
datanucleus-core-3.2.10.jar;org.datanucleus.store.query.Query.execute;org.datanucleus.exceptions.NucleusUserException;1;1;1
datanucleus-core-3.2.10.jar;org.datanucleus.transaction.TransactionManager.begin;org.datanucleus.transaction.NucleusTransactionException;1;1;1
datanucleus-core-3.2.10.jar;org.datanucleus.TransactionImpl.begin;org.datanucleus.transaction.NucleusTransactionException;1;1;1
datanucleus-rdbms-3.2.9.jar;org.datanucleus.store.rdbms.query.QueryToSQLMapper.compile;org.datanucleus.exceptions.NucleusUserException;1;1;1
dom4j-1.6.1.jar;org.dom4j.DocumentFactory.createText;java.lang.IllegalArgumentException;1;1;1
dom4j-1.6.1.jar;org.dom4j.tree.AbstractElement.addText;java.lang.IllegalArgumentException;1;1;1
dom4j-1.6.1.jar;org.dom4j.tree.AbstractElement.setText;java.lang.IllegalArgumentException;1;1;1
dsiutils-2.2.4.jar;it.unimi.dsi.bits.AbstractBitVector.getBoolean;java.lang.IndexOutOfBoundsException;1;1;1
dsiutils-2.2.4.jar;it.unimi.dsi.bits.LongArrayBitVector.getBoolean;java.lang.IndexOutOfBoundsException;1;1;1
ehcache-1.1.jar;net.sf.ehcache.CacheManager.addCache;net.sf.ehcache.ObjectExistsException;1;1;3
ehcache-1.2.3.jar;net.sf.ehcache.CacheManager.addCache;net.sf.ehcache.ObjectExistsException;1;1;3
ehcache-core-2.5.1.jar;net.sf.ehcache.CacheManager.addCache;net.sf.ehcache.ObjectExistsException;1;1;3
ehcache-core-2.5.1.jar;net.sf.ehcache.config.CacheConfiguration.getCopyStrategy;java.lang.RuntimeException;1;1;1
ehcache-core-2.5.1.jar;net.sf.ehcache.config.CopyStrategyConfiguration.getCopyStrategyInstance;java.lang.RuntimeException;1;1;1
elasticsearch-1.7.0.jar;org.apache.lucene.analysis.miscellaneous.UniqueTokenFilter.incrementToken;java.lang.NumberFormatException;1;1;1
elasticsearch-1.7.0.jar;org.elasticsearch.action.ActionRequestBuilder.execute;org.elasticsearch.action.NoShardAvailableActionException;6;2;12
elasticsearch-1.7.0.jar;org.elasticsearch.action.ActionRequestBuilder.execute;org.elasticsearch.client.transport.NoNodeAvailableException;1;1;1
elasticsearch-1.7.0.jar;org.elasticsearch.action.ActionRequestBuilder.execute;org.elasticsearch.common.util.concurrent.EsRejectedExecutionException;1;1;1
elasticsearch-1.7.0.jar;org.elasticsearch.action.ActionRequestBuilder.execute;org.elasticsearch.search.builder.SearchSourceBuilderException;2;1;2
elasticsearch-1.7.0.jar;org.elasticsearch.action.ActionRequestBuilder.get;org.elasticsearch.action.NoShardAvailableActionException;1;1;1
elasticsearch-1.7.0.jar;org.elasticsearch.action.ActionRequestBuilder.get;org.elasticsearch.common.util.concurrent.EsRejectedExecutionException;1;1;1
elasticsearch-1.7.0.jar;org.elasticsearch.action.ActionRequestBuilder.get;org.elasticsearch.common.util.concurrent.UncategorizedExecutionException;1;1;1
elasticsearch-1.7.0.jar;org.elasticsearch.action.admin.indices.delete.DeleteIndexRequest.validate;org.elasticsearch.action.ActionRequestValidationException;1;1;1
